"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.173413750E-1,8.927452844E-1,-1.028669367E0,-9.359778428E-1,1.652637084E0
6.272893750E-1,2.900242352E-1,-8.812464425E-1,-1.035093995E0,1.390010406E0
6.372373750E-1,-2.017254317E-1,-7.950105366E-1,-1.234036737E0,1.481749497E0
6.471843750E-1,-6.000611508E-1,-7.400823775E-1,-1.415688385E0,1.706449212E0
6.571323750E-1,-9.613875031E-1,-7.996622890E-1,-1.540698640E0,1.984307941E0
6.670793750E-1,-1.140745581E0,-9.884928560E-1,-1.573326980E0,2.180315664E0
6.770269166E-1,-1.025385278E0,-1.109049579E0,-1.550827771E0,2.164826255E0
6.869749167E-1,-6.709498698E-1,-1.003334844E0,-1.604995500E0,2.008199465E0
6.969219166E-1,-3.047346604E-1,-9.257648036E-1,-1.925373509E0,2.158000657E0
7.068699166E-1,-1.045558172E-1,-9.284030673E-1,-2.260116372E0,2.445606303E0
7.168169167E-1,9.402088881E-2,-9.772729263E-1,-2.526834776E0,2.710866334E0
7.267649166E-1,1.152053511E-1,-1.110100031E0,-2.699541353E0,2.921150093E0
7.367119167E-1,7.650964737E-2,-1.304360907E0,-2.753475485E0,3.047759563E0
7.466599167E-1,-3.164741153E-1,-1.629756120E0,-2.583521485E0,3.070967948E0
7.566079166E-1,-5.956371474E-1,-1.921611118E0,-2.377315916E0,3.114322377E0
7.665549167E-1,-7.354990375E-1,-2.163608663E0,-2.138276186E0,3.129598429E0
7.765029166E-1,-7.105589086E-1,-2.298491649E0,-1.966764487E0,3.107429865E0
7.864499167E-1,-6.543461162E-1,-2.242796335E0,-1.857147612E0,2.984510260E0
7.963979167E-1,-6.956344754E-1,-1.936036491E0,-1.759040397E0,2.706726387E0
8.063459166E-1,-6.902246314E-1,-1.333912151E0,-1.606426314E0,2.199167381E0
8.162929167E-1,-9.392072600E-1,-3.529066542E-1,-1.319474498E0,1.657608619E0
8.262409166E-1,-1.907518451E0,8.841375983E-1,-1.006773591E0,2.331076789E0
8.361879167E-1,-2.849994305E0,2.316575625E0,-7.334343857E-1,3.745252483E0
8.461359167E-1,-3.049560944E0,3.849522611E0,-3.407967782E-1,4.922884188E0
8.560839166E-1,-2.825843550E0,4.963480343E0,1.121191907E-1,5.712626331E0
8.660309167E-1,-2.979859795E0,5.164194206E0,5.915952596E-1,5.991531619E0
8.759789167E-1,-2.834083446E0,5.174014020E0,1.186540389E0,6.017501820E0
8.859259167E-1,-1.931565126E0,5.066774915E0,1.646575928E0,5.666953693E0
8.958739167E-1,-1.629238933E0,4.791891460E0,2.087415057E0,5.474846563E0
9.058219166E-1,-1.601541842E0,4.598747402E0,2.410799412E0,5.433725034E0
9.157689167E-1,-1.380811790E0,4.476644676E0,2.796556601E0,5.455979983E0
9.257169167E-1,-1.681012520E0,3.950862460E0,3.446372002E0,5.505687717E0
9.356639167E-1,-1.499573418E0,2.968729912E0,3.861885671E0,5.096688991E0
9.456119167E-1,-9.994932228E-1,1.649574672E0,4.041211589E0,4.477887271E0
9.555589166E-1,-1.773396188E-1,4.379006115E-1,3.825318939E0,3.854383384E0
9.655069167E-1,2.851108199E-1,-4.011955923E-1,3.565427452E0,3.599238670E0
9.754549167E-1,1.216220856E-1,-9.845530021E-1,3.129043901E0,3.282537476E0
9.854019167E-1,1.163034582E-1,-1.120935799E0,2.494267246E0,2.737040857E0
9.953499167E-1,6.158825469E-1,-7.975990990E-1,1.672681699E0,1.952777432E0
1.005296917E0,1.091001563E0,-5.721725634E-1,9.017713389E-1,1.526714577E0
1.015244917E0,1.437923884E0,-3.848722127E-1,4.543502909E-1,1.556337336E0
1.025192917E0,1.662235356E0,-1.995631313E-1,1.903967437E-1,1.684963721E0
1.035139917E0,1.898724824E0,4.702477008E-2,3.968212903E-2,1.899721547E0
1.045087917E0,2.106741859E0,2.265535864E-1,-9.747922450E-2,2.121129413E0
1.055034917E0,2.218907828E0,2.356688109E-1,-2.595926937E-1,2.246437202E0
