"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.738749893E-4,1.259355400E-1,2.961854464E-1,5.361664692E-2,3.262825826E-1
1.093087503E-2,1.212805351E-1,1.627496463E-1,1.393965065E-1,2.462271342E-1
2.098787500E-2,1.043052275E-1,-9.338763535E-2,2.637410192E-1,2.985969794E-1
3.104487498E-2,1.253364928E-1,-1.924640268E-1,3.030004128E-1,3.802116360E-1
4.110187502E-2,1.123440161E-1,-1.298058486E-1,1.669543791E-1,2.394671188E-1
5.115887499E-2,-2.401217580E-2,-1.787447047E-1,-2.134935379E-2,1.816096059E-1
6.121587503E-2,-3.452564861E-1,-1.870962828E-1,-1.969423910E-1,4.393101019E-1
7.127387502E-2,-5.404642823E-1,2.245330811E-3,-2.366368175E-1,5.900031062E-1
8.133087499E-2,-4.193973899E-1,5.478782594E-2,-2.164873123E-1,4.751448547E-1
9.138787503E-2,-5.483936915E-1,-4.269519925E-2,-2.038526487E-1,5.866126689E-1
1.014448750E-1,-9.605153909E-1,-4.673679471E-2,-1.582252901E-2,9.617819382E-1
1.115018750E-1,-1.357563846E0,2.082292897E-1,2.288974976E-1,1.392383961E0
1.215622500E-1,-3.741700904E-1,-2.854873806E-1,-3.200800566E-1,5.691726836E-1
1.316192500E-1,-4.136577265E-1,-3.023536742E-1,-2.638404401E-1,5.763178262E-1
1.416762500E-1,-6.574050871E-1,5.443465412E-2,-2.638158818E-1,7.104529538E-1
1.517332500E-1,1.714900643E-1,-6.712580180E-1,4.372080088E-2,6.941957053E-1
1.617912500E-1,1.707396107E-1,-5.100058436E-1,-1.519878824E-1,5.588902322E-1
1.718482500E-1,-6.392453894E-1,6.547811490E-1,-8.528818917E-1,1.250911884E0
1.819052500E-1,5.941893403E-1,-3.129897594E-2,1.457442256E-1,6.126026259E-1
1.919622500E-1,1.092413373E0,2.487271053E-1,9.524716687E-1,1.470521823E0
2.020192500E-1,7.426294246E-1,1.847451174E-1,-2.819289844E-2,7.657832985E-1
2.120762500E-1,7.578900728E-1,1.539560187E-1,-9.791042011E-2,7.795423455E-1
2.221332500E-1,3.148553136E-1,3.680383712E-1,-1.120408380E-1,4.971310296E-1
2.321912500E-1,1.549465736E-1,2.605975378E-1,-2.240618320E-1,3.769923367E-1
2.422482500E-1,7.005198240E-1,-3.736856121E-1,-1.484070110E-1,8.077088593E-1
2.523052500E-1,5.788299473E-1,-1.608077860E-1,4.414378480E-1,7.455002519E-1
2.623622500E-1,3.550979348E-1,3.246374130E-3,9.582380466E-3,3.552420362E-1
2.724192500E-1,4.093711327E-1,-1.044008660E-1,-2.000913542E-2,4.229475506E-1
2.824762500E-1,3.774461757E-1,-1.255771422E-1,1.333668760E-1,4.195497084E-1
2.925332500E-1,1.994859481E-1,-1.704100835E-1,-1.737359798E-1,3.146719414E-1
3.025902500E-1,3.036926866E-2,6.861122847E-3,-2.070347035E-1,2.093626899E-1
3.126472500E-1,5.168003082E-2,3.017747998E-2,-6.420242786E-4,5.984912764E-2
3.227052500E-1,2.728343349E-1,-1.003849983E-1,-5.780677993E-2,2.964073986E-1
3.327622500E-1,3.064861573E-1,-1.349268401E-1,-9.657140773E-2,3.485183691E-1
3.428192500E-1,1.226424247E-1,-1.540472353E-1,-1.126875401E-2,1.972275332E-1
3.528762500E-1,-1.025484681E-1,-5.101110935E-2,-1.256262589E-1,1.700008191E-1
3.629332500E-1,-2.653857861E-1,5.520356297E-3,-2.436488350E-1,3.603121488E-1
3.729902500E-1,-1.327432339E-1,-9.045642614E-3,-1.233656887E-1,1.814433326E-1
3.830472500E-1,-6.089498688E-2,-1.408173251E-1,-1.034898333E-1,1.850617845E-1
3.931042500E-1,-4.304954052E-2,-9.562419534E-2,-2.469676781E-1,2.683100514E-1
4.031622500E-1,-1.904692857E-1,3.269178271E-3,-2.160054652E-1,2.880062453E-1
4.132192500E-1,-3.139001344E-1,7.233648956E-2,-1.708650335E-1,3.646377953E-1
4.232762500E-1,-2.933147924E-1,7.419531941E-2,-2.798172991E-1,4.121119189E-1
4.333332500E-1,-2.365330659E-1,1.610679871E-1,-2.883986728E-1,4.062814076E-1
4.433902500E-1,-1.364748904E-1,2.694829667E-1,-3.058713591E-1,4.298880707E-1
4.534472500E-1,-4.483908087E-2,2.418659824E-1,-3.447027183E-1,4.234733293E-1
4.635042500E-1,-3.062570561E-2,1.512692231E-1,-3.430163447E-1,3.761389696E-1
4.735612500E-1,-5.466298789E-2,-5.773540735E-3,-2.710956287E-1,2.766120314E-1
4.836192500E-1,-1.300681328E-1,-1.216232550E-1,-2.257644681E-1,2.875404848E-1
4.936762500E-1,-1.140607952E-1,-1.255069757E-1,-2.090273980E-1,2.691733996E-1
5.037332500E-1,-1.282574693E-1,-9.935238004E-2,-2.190998848E-1,2.726272792E-1
5.137902500E-1,3.929308819E-1,1.524135232E-1,-2.907528349E-1,5.120173542E-1
5.238472500E-1,4.686625206E-1,1.274728096E-1,-2.513086510E-1,5.468545634E-1
5.339042500E-1,-4.657486338E-2,-2.486902678E-1,-2.210972206E-1,3.360060240E-1
5.439612500E-1,2.247824283E-1,-3.271803671E-1,-1.159841637E-1,4.135534535E-1
5.540182500E-1,1.411271545E-1,-4.439147651E-1,-4.744306527E-2,4.682179374E-1
5.640762500E-1,2.412707359E-2,-2.431552935E-1,-1.885083854E-1,3.086130648E-1
5.741332500E-1,-3.051311016E-2,-2.749360800E-3,-1.577613866E-1,1.607086307E-1
5.841902500E-1,-1.055846348E-1,2.086005878E-1,-1.929557776E-1,3.031406480E-1
5.942472500E-1,-9.302251328E-2,2.311369264E-1,-2.619096164E-1,3.614887466E-1
6.043042500E-1,-8.814147692E-2,1.399034053E-1,-2.212235935E-1,2.761915298E-1
6.143612500E-1,-6.250644296E-2,2.116458178E-2,-2.250464666E-1,2.345227218E-1
6.244182500E-1,-4.004677601E-2,-8.739190042E-2,-2.563605722E-1,2.737915841E-1
6.344752500E-1,-3.871156432E-2,-1.182552588E-1,-2.588491472E-1,2.872033643E-1
6.445322500E-1,-1.250629162E-1,-1.730974638E-1,-2.579416959E-1,3.348692035E-1
6.545902500E-1,-2.392356490E-1,-3.065706861E-1,-3.340315131E-1,5.126366482E-1
6.646472500E-1,-3.521248814E-1,-4.863643813E-1,-3.894222236E-1,7.156758426E-1
6.747042500E-1,-3.835007848E-1,-5.873674303E-1,-3.587944714E-1,7.879129539E-1
6.847612500E-1,-4.432277538E-1,-9.967473704E-1,-3.445366208E-1,1.143967502E0
6.948182500E-1,-3.607231755E-1,-1.535669450E0,-2.469583591E-1,1.596681026E0
7.048752500E-1,-2.062722266E-1,-2.051202666E0,-1.341690409E-1,2.065909471E0
7.149322500E-1,-1.904624518E-1,-2.245364140E0,-1.343222745E-1,2.257427416E0
7.249902500E-1,-6.024934463E-2,-1.776984040E0,-1.932859261E-2,1.778110192E0
7.350472500E-1,6.148968525E-2,-8.578508556E-1,-8.540479727E-3,8.600941876E-1
7.451042500E-1,2.152126193E-1,1.030910897E-1,3.443191409E-2,2.411012256E-1
7.551612500E-1,2.509969944E-1,8.218565655E-1,-3.887228966E-3,8.593385921E-1
7.652182500E-1,2.328430708E-1,1.209812307E0,4.126266796E-2,1.232706097E0
7.752752500E-1,1.773810609E-1,1.358619853E0,6.555315295E-2,1.371717595E0
7.853322500E-1,-2.745245822E-2,1.425851138E0,-1.099276360E-1,1.430345829E0
7.953892500E-1,-1.426949392E-1,1.667676775E0,-3.877966976E-1,1.718107665E0
8.054462500E-1,-4.295944224E-1,1.931062850E0,-4.757434988E-1,2.034671220E0
8.155042500E-1,-5.804533902E-1,2.241774534E0,-5.020910525E-1,2.369509364E0
8.255612500E-1,-7.232980181E-1,2.204854045E0,-5.201495568E-1,2.378044773E0
8.356182500E-1,-8.280763219E-1,1.615196260E0,-5.936607885E-1,1.909712671E0
8.456752500E-1,-8.952254540E-1,1.400033927E0,-6.720871532E-1,1.792547001E0
8.557322500E-1,-9.413398857E-1,1.564157669E0,-7.021558019E-1,1.955948047E0
8.657892500E-1,-7.885508251E-1,1.474012899E0,-6.111299300E-1,1.779889385E0
8.758462500E-1,-4.666633576E-1,9.911644489E-1,-4.053734279E-1,1.168122113E0
8.859032500E-1,-5.867746688E-2,1.607469749E-1,-2.855776470E-2,1.734882734E-1
8.959612500E-1,3.646735910E-1,-8.950952804E-1,1.988848543E-1,9.867814217E-1
9.060182500E-1,7.023990460E-1,-1.742122355E0,2.406082829E-1,1.893738912E0
9.160752500E-1,7.453374895E-1,-2.353082716E0,8.042497952E-2,2.469614225E0
9.261322500E-1,7.072838831E-1,-2.536743175E0,-1.384117806E-1,2.637133718E0
9.361892500E-1,5.589490486E-1,-2.252434593E0,-1.499623339E-1,2.325591180E0
9.462462500E-1,4.579707772E-1,-1.734067231E0,-2.795506295E-1,1.815179040E0
9.563032500E-1,6.662604028E-1,-9.996668851E-1,-3.257741117E-1,1.244735143E0
9.663602500E-1,6.911642790E-1,-4.550636512E-1,-1.132043974E-1,8.352282459E-1
9.764172500E-1,3.837839728E-1,-1.683015776E-1,-4.431458563E-4,4.190653352E-1
9.864752500E-1,2.599689621E-1,2.599204302E-1,1.543746793E-1,3.987154786E-1
9.965322500E-1,5.566210163E-1,4.314064014E-1,3.001679850E-1,7.655320099E-1
1.006589250E0,7.044138504E-1,5.192853749E-1,2.986698552E-1,9.246944661E-1
1.016646250E0,3.927312360E-1,6.407905161E-1,4.671632215E-1,8.849247340E-1
1.026703250E0,3.182236753E-1,9.450550604E-1,9.180291566E-1,1.355423516E0
1.036760250E0,3.819566448E-1,1.182095920E0,1.227420759E0,1.746368622E0
1.046817250E0,3.880394302E-1,1.336999773E0,1.520212774E0,2.061356318E0
1.056874250E0,3.107044483E-1,1.426918255E0,1.853323971E0,2.359542902E0
1.066932250E0,1.916117951E-1,1.676271597E0,2.120181684E0,2.709570431E0
1.076989250E0,-3.792328656E-2,2.388087072E0,2.441455779E0,3.415421550E0
1.087046250E0,-2.309313968E-1,3.528608705E0,2.456009499E0,4.305390965E0
1.097103250E0,-4.183261069E-1,4.399759637E0,2.553829908E0,5.104402883E0
1.107160250E0,-1.308788127E-1,5.353033544E0,2.233905351E0,5.801933342E0
1.117217250E0,-2.826954082E-1,6.371965835E0,1.658291555E0,6.590280433E0
1.127274625E0,-1.662437231E-1,7.204150922E0,7.921166034E-1,7.249474202E0
1.137331625E0,6.817444146E-2,7.387103868E0,-3.051077127E-2,7.387481453E0
1.147389625E0,2.337523129E-1,7.217231144E0,-4.854321890E-1,7.237313724E0
1.157446625E0,1.935965594E-1,6.487698605E0,-4.212332694E-1,6.504240946E0
1.167503625E0,-5.546391025E-2,5.544400633E0,-4.772307381E-1,5.565177787E0
1.177560625E0,-3.821415630E-1,4.199949753E0,-8.972529030E-1,4.311690257E0
1.187617625E0,-7.643013255E-1,1.677920512E0,-1.942485678E0,2.678212906E0
