"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.247609167e-1,3.677103424e-1,-4.735075235e-2,-3.240525745e0,3.261665233e0
6.347349167e-1,4.391118622e-1,1.586139107e-1,-3.166856090e0,3.201086550e0
6.447069166e-1,4.622987035e-1,3.036923942e-1,-3.091791875e0,3.140879838e0
6.546809167e-1,4.542726691e-1,4.076667058e-1,-3.028971144e0,3.089857924e0
6.646539167e-1,4.467451099e-1,5.167813048e-1,-2.891199633e0,2.970804509e0
6.746269166e-1,5.261390425e-1,6.002845144e-1,-2.653140773e0,2.770617215e0
6.845999167e-1,7.242352536e-1,7.096391416e-1,-2.305265940e0,2.518403357e0
6.945729167e-1,9.414369495e-1,8.521457273e-1,-2.118538032e0,2.469951268e0
7.045459167e-1,9.906482859e-1,9.983082846e-1,-2.132322843e0,2.554369622e0
7.145189167e-1,8.675893933e-1,1.215885518e0,-2.052177397e0,2.538212169e0
7.244919167e-1,8.596325022e-1,1.368875284e0,-1.449963886e0,2.171447180e0
7.344649167e-1,7.470440724e-1,1.333624175e0,-1.032166294e0,1.844449931e0
7.444379167e-1,5.707145602e-1,1.405534403e0,-8.470826232e-1,1.737466845e0
7.544109166e-1,3.665296434e-1,1.549100212e0,-8.995999753e-1,1.828479029e0
7.643839167e-1,1.416743807e-1,1.505995707e0,-1.329983114e0,2.014187127e0
7.743569167e-1,2.432025097e-1,1.673539778e0,-7.665758193e-2,1.692855349e0
7.843299167e-1,3.006356160e-1,1.917990230e0,7.058828902e-1,2.065753845e0
7.943029167e-1,2.207932019e-1,1.851135797e0,1.371539276e0,2.314427221e0
8.042759167e-1,3.389630914e-2,1.600682302e0,1.534887677e0,2.217929884e0
8.142489167e-1,-3.543540593e-2,1.538422319e0,1.725260739e0,2.311822553e0
8.242218333e-1,-9.183417633e-2,1.636307340e0,1.810576878e0,2.442155576e0
8.341948334e-1,-1.524830685e-1,1.658014836e0,1.802549821e0,2.453864327e0
8.441678333e-1,-1.601507051e-1,1.588108449e0,1.921032536e0,2.497619406e0
8.541408333e-1,-1.641965398e-1,1.515980413e0,2.056186833e0,2.559894804e0
8.641138333e-1,-2.408131912e-1,1.460378654e0,2.112817116e0,2.579669160e0
8.740868333e-1,-3.373654859e-1,1.382669158e0,2.139960476e0,2.570023407e0
8.840598334e-1,-4.423206680e-1,1.230980982e0,2.096898072e0,2.471425353e0
8.940328333e-1,-4.816323393e-1,1.047036349e0,1.940845242e0,2.257240589e0
9.040058333e-1,-4.831101134e-1,8.772946018e-1,1.841944851e0,2.096616807e0
9.139788334e-1,-4.663683656e-1,6.585105032e-1,2.009837708e0,2.165775415e0
9.239518333e-1,-3.841891117e-1,3.870745665e-1,2.364326327e0,2.426410306e0
9.339248333e-1,-3.425000721e-1,1.256800532e-1,2.679128138e0,2.703854537e0
9.438978333e-1,-4.595648378e-1,3.979965806e-2,2.870355479e0,2.907184967e0
9.538708333e-1,-6.759423687e-1,9.850277960e-2,2.828794640e0,2.910099654e0
9.638438334e-1,-8.151711515e-1,2.141542733e-2,2.743274433e0,2.861907972e0
9.738168333e-1,-8.704880042e-1,-2.546009257e-1,2.690919634e0,2.839651294e0
9.837898333e-1,-8.968816048e-1,-6.361299929e-1,2.539061596e0,2.766928219e0
9.937628334e-1,-8.364365246e-1,-1.030919083e0,2.135237680e0,2.514291186e0
1.003735833e0,-7.914558680e-1,-1.177162625e0,1.674558363e0,2.194597901e0
1.013708833e0,-9.000209749e-1,-1.122336207e0,1.320421747e0,1.952739078e0
1.023681833e0,-9.974852159e-1,-1.119764602e0,1.119278698e0,1.871265433e0
1.033654833e0,-1.047646579e0,-1.092732631e0,9.304703504e-1,1.776908278e0
1.043627833e0,-1.051604047e0,-9.667707422e-1,7.201202756e-1,1.599715585e0
1.053600833e0,-9.871461692e-1,-8.703720832e-1,4.816608810e-1,1.401428673e0
1.063573833e0,-8.530577467e-1,-8.234829685e-1,3.019385219e-1,1.223518937e0
1.073546833e0,-6.662434459e-1,-8.194232467e-1,7.331180513e-2,1.058635635e0
1.083519833e0,-4.812071371e-1,-8.310191524e-1,-2.805581778e-1,1.000432922e0
1.093492833e0,-3.553705247e-1,-8.225289953e-1,-6.238944018e-1,1.091827085e0
1.103465833e0,-3.482281508e-1,-8.616202632e-1,-8.408834052e-1,1.253290558e0
1.113438833e0,-3.697324558e-1,-9.028925425e-1,-1.027372162e0,1.416831180e0
1.123411833e0,-3.332700960e-1,-8.783927089e-1,-1.270521024e0,1.580147582e0
1.133384833e0,-3.057052982e-1,-8.585966679e-1,-1.464490124e0,1.724927619e0
1.143357833e0,-1.537532299e-1,-8.761266205e-1,-1.620608443e0,1.848677808e0
1.153330833e0,1.191761953e-1,-8.596032661e-1,-1.778902511e0,1.979296563e0
1.163303833e0,2.392232237e-1,-7.624497315e-1,-2.043982524e0,2.194634800e0
1.173276833e0,2.097573133e-1,-6.729782689e-1,-2.317357398e0,2.422198008e0
1.183249833e0,1.665396653e-1,-6.125876409e-1,-2.498077877e0,2.577477867e0
1.193222833e0,1.784685882e-1,-5.917861712e-1,-2.640980904e0,2.712349911e0
1.203195833e0,2.663051511e-1,-4.723205388e-1,-2.866782246e0,2.917609564e0
1.213168833e0,3.646376306e-1,-3.039154655e-1,-3.078994659e0,3.115370495e0
1.223141833e0,5.103818196e-1,-2.481043768e-1,-3.179124718e0,3.229377550e0
1.233114833e0,6.121055380e-1,-2.547801429e-1,-3.178213722e0,3.246633422e0
