"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.852038208e1,8.342171408e-1,8.046470404e-2,1.025536137e0,1.324430887e0
2.853035308e1,1.019646382e0,-6.788968205e-2,1.560874457e0,1.865641130e0
2.854032408e1,1.146464304e0,-2.201687193e-1,1.984135687e0,2.302096673e0
2.855029508e1,1.205119186e0,-3.933457053e-1,2.230397606e0,2.565483693e0
2.856026608e1,1.227680667e0,-5.698871791e-1,2.318523917e0,2.684683291e0
2.857023708e1,1.223357821e0,-6.992398685e-1,2.266543339e0,2.668849839e0
2.858020808e1,1.203673316e0,-8.152974513e-1,2.099169130e0,2.553438940e0
2.859017908e1,1.138052207e0,-9.418054703e-1,1.759779777e0,2.297604238e0
2.860015108e1,9.888037817e-1,-9.878119478e-1,1.312050288e0,1.917024080e0
2.861012208e1,8.026354520e-1,-9.100384247e-1,8.944099867e-1,1.507435845e0
2.862009308e1,5.375351197e-1,-8.264466298e-1,4.649548012e-1,1.090018809e0
2.863006408e1,3.412952533e-1,-7.138503063e-1,8.258081138e-2,7.955402568e-1
2.864003508e1,2.084621550e-1,-5.090667808e-1,-1.134851003e-1,5.616799136e-1
2.865000608e1,1.776242320e-1,-3.434672016e-1,-2.471787626e-1,4.589307432e-1
2.865997708e1,3.109188218e-1,-2.868228847e-1,-2.279244661e-1,4.805074851e-1
2.866994808e1,5.303466989e-1,-2.910770264e-1,-1.147399127e-1,6.157586410e-1
2.867992008e1,7.667924586e-1,-3.663222134e-1,8.279189587e-2,8.538250035e-1
2.868989108e1,1.078574183e0,-4.909702331e-1,2.554595894e-1,1.212284472e0
2.869986208e1,1.333050856e0,-6.621609199e-1,3.734107929e-1,1.534573976e0
2.870983308e1,1.382092623e0,-8.256940931e-1,5.034616399e-1,1.686838574e0
2.871980408e1,1.313051332e0,-9.401012993e-1,6.148686397e-1,1.727992389e0
2.872977508e1,1.144783083e0,-1.073879161e0,5.836404151e-1,1.674628584e0
2.873974608e1,9.359294571e-1,-1.158322603e0,4.309444714e-1,1.550286535e0
2.874971708e1,7.442862332e-1,-1.196047377e0,2.177064568e-1,1.425442888e0
2.875968908e1,6.060279420e-1,-1.282498168e0,-4.989370644e-2,1.419352246e0
2.876966008e1,4.802528715e-1,-1.342427158e0,-3.418522006e-1,1.466157025e0
2.877963108e1,3.433705764e-1,-1.348916983e0,-5.711507624e-1,1.504557600e0
2.878960208e1,2.416798948e-1,-1.344564316e0,-7.053227270e-1,1.537446753e0
2.879957308e1,2.040390287e-1,-1.302374901e0,-8.803410012e-1,1.585185347e0
2.880954408e1,1.918027067e-1,-1.251972486e0,-1.089645594e0,1.670793496e0
2.881951508e1,2.401071399e-1,-1.185158107e0,-1.263364032e0,1.748810983e0
2.882948608e1,3.060011673e-1,-1.117465476e0,-1.434976888e0,1.844322226e0
2.883945708e1,2.777664247e-1,-1.104271819e0,-1.638222595e0,1.995079875e0
2.884942908e1,2.267553154e-1,-1.005207122e0,-1.680208527e0,1.971030194e0
2.885940008e1,2.082506320e-1,-8.806433022e-1,-1.679029729e0,1.907365141e0
2.886937108e1,1.642541349e-1,-8.367196029e-1,-1.647511482e0,1.855093852e0
2.887934208e1,1.710196558e-1,-8.529520583e-1,-1.735798007e0,1.941589466e0
2.888931308e1,1.002091433e-1,-7.296693635e-1,-1.595678839e0,1.757455607e0
2.889928408e1,1.042538086e-1,-5.189585155e-1,-1.254230096e0,1.361352244e0
2.890925508e1,2.529837321e-1,-5.235900950e-1,-9.919240022e-1,1.149808933e0
2.891922608e1,5.080663222e-1,-6.042787474e-1,-8.311600703e-1,1.146346917e0
2.892919808e1,6.889103235e-1,-6.010990316e-1,-6.379920387e-1,1.114877267e0
2.893916908e1,8.447690262e-1,-5.485015726e-1,-4.263134766e-1,1.093723851e0
2.894914008e1,9.574460413e-1,-5.130920041e-1,-2.790712309e-1,1.121537819e0
2.895911108e1,1.055009758e0,-4.808943111e-1,-2.265193802e-1,1.181361908e0
2.896908208e1,1.057143846e0,-4.155978692e-1,-1.542232364e-1,1.146324346e0
2.897905308e1,9.864059848e-1,-3.162209308e-1,-1.333896071e-1,1.044406641e0
2.898902408e1,9.373675798e-1,-2.875844845e-1,-7.595942438e-2,9.834290262e-1
2.899899508e1,9.678263108e-1,-3.116451922e-1,6.468833148e-2,1.018820433e0
2.900896708e1,1.085137975e0,-3.818594348e-1,3.067817706e-1,1.190569657e0
2.901893808e1,1.196458290e0,-3.945528629e-1,4.811322927e-1,1.348581731e0
2.902890908e1,1.296669626e0,-4.558287594e-1,6.112872201e-1,1.504261959e0
2.903888008e1,1.368093511e0,-5.163085574e-1,6.762427694e-1,1.611073762e0
2.904885108e1,1.355060652e0,-5.219221768e-1,7.993289977e-1,1.657564170e0
2.905882208e1,1.351808285e0,-5.440079874e-1,9.539849281e-1,1.741670914e0
2.906879308e1,1.427595363e0,-5.970296618e-1,1.139265066e0,1.921561299e0
2.907876408e1,1.576785608e0,-6.586417732e-1,1.235946438e0,2.108939410e0
2.908873608e1,1.751231294e0,-6.613282764e-1,1.142869290e0,2.193243340e0
2.909870708e1,1.850518624e0,-6.068550307e-1,9.774164754e-1,2.178998662e0
2.910867808e1,1.928059574e0,-6.052944088e-1,8.563276559e-1,2.194787483e0
2.911864908e1,1.948379233e0,-6.093880445e-1,7.194203639e-1,2.164509432e0
2.912862008e1,1.934881520e0,-6.150648138e-1,6.307894385e-1,2.126021293e0
2.913859108e1,1.928512294e0,-6.794265783e-1,6.635426170e-1,2.149667172e0
2.914856208e1,1.898289498e0,-7.283584177e-1,7.064933395e-1,2.152473425e0
2.915853308e1,1.809924767e0,-7.961171222e-1,7.132860500e-1,2.102000743e0
2.916850408e1,1.769601930e0,-8.238776556e-1,7.495019495e-1,2.090937243e0
2.917847608e1,1.845799628e0,-8.303227490e-1,8.547155786e-1,2.197032284e0
