"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.213475417e-1,-5.165143063e-1,1.287844570e0,1.557670183e0,2.086064971e0
6.313185417e-1,-2.914655739e-1,1.066368121e0,2.061006108e0,2.338768763e0
6.412895417e-1,1.724782437e-3,8.118744913e-1,2.604891304e0,2.728479773e0
6.512605417e-1,3.128425558e-1,5.138097498e-1,3.074184154e0,3.132487692e0
6.612315417e-1,5.234157018e-1,2.450033060e-1,3.438908908e0,3.487131356e0
6.712025417e-1,4.589828937e-1,1.998519838e-2,3.531259248e0,3.561019037e0
6.811735417e-1,4.102947369e-2,5.513631999e-2,3.117769884e0,3.118527294e0
6.911445417e-1,-9.328501672e-3,-3.745109466e-1,2.791560155e0,2.816585445e0
7.011155417e-1,-4.594476742e-1,-4.435276794e-1,2.209373358e0,2.299812949e0
7.110865417e-1,-7.458287287e-1,-1.428550798e-1,1.540323833e0,1.717342592e0
7.210575417e-1,-7.987474190e-1,-2.855788895e-1,1.245304322e0,1.506763284e0
7.310285417e-1,-6.756395560e-1,-2.681223196e-1,8.117724574e-1,1.089657244e0
7.409995417e-1,-2.962302507e-1,-4.900232765e-1,6.915238827e-1,8.978198335e-1
7.509705417e-1,3.219718136e-2,-5.374921426e-1,2.950317907e-1,6.139855205e-1
7.609415417e-1,4.962214713e-1,-6.407036850e-1,3.074232101e-2,8.109759866e-1
7.709125417e-1,7.981559732e-1,-9.027042621e-1,-2.274362236e-1,1.226236184e0
7.808835417e-1,8.843544569e-1,-1.008485656e0,-4.731689698e-1,1.422327317e0
7.908545417e-1,8.594769663e-1,-1.150609541e0,-6.421751368e-1,1.573210691e0
8.008255417e-1,8.062319282e-1,-1.313651841e0,-8.153287339e-1,1.743689200e0
8.107965417e-1,8.251614118e-1,-1.520086035e0,-8.912279320e-1,1.945723551e0
8.207675417e-1,8.626093197e-1,-1.713038889e0,-9.549789548e-1,2.142564323e0
8.307385417e-1,8.365371698e-1,-1.799114874e0,-1.044487547e0,2.242222781e0
8.407095417e-1,8.450373403e-1,-1.913285268e0,-1.159392352e0,2.391430377e0
8.506805417e-1,1.011277117e0,-2.033025427e0,-1.491848077e0,2.716888749e0
8.606505417e-1,1.107566140e0,-2.115078527e0,-2.036040251e0,3.137789004e0
8.706215417e-1,9.532680595e-1,-2.155778656e0,-2.334609023e0,3.317604693e0
8.805925417e-1,8.281974323e-1,-2.237927651e0,-2.659086222e0,3.572809916e0
8.905635417e-1,5.558709647e-1,-2.402940170e0,-2.959564694e0,3.852549437e0
9.005345417e-1,8.712746009e-2,-2.002615812e0,-3.751885804e0,4.253787533e0
9.105055417e-1,1.308630252e-1,-2.196086145e0,-4.021750594e0,4.584146303e0
9.204765417e-1,2.727891286e-1,-2.324533685e0,-4.311448554e0,4.905757780e0
9.304475417e-1,1.744410078e-1,-2.271817820e0,-4.207127795e0,4.784507306e0
9.404185417e-1,-3.400316700e-2,-1.959266894e0,-3.914430213e0,4.377516062e0
9.503895417e-1,2.430058971e-1,-2.148646515e0,-3.638298377e0,4.232369171e0
9.603605417e-1,-1.350655653e-1,-1.695739025e0,-3.759382519e0,4.126345898e0
9.703315417e-1,1.913755676e-1,-1.747555588e0,-3.683887364e0,4.081862473e0
9.803025417e-1,2.826280922e-1,-1.871377688e0,-3.365221127e0,3.860912629e0
9.902735417e-1,1.326569510e-1,-1.678482429e0,-3.217771890e0,3.631660374e0
1.000244542e0,-4.169357121e-2,-1.467935011e0,-2.752097881e0,3.119393258e0
1.010215542e0,-6.621290526e-1,-5.514529547e-1,-2.626546467e0,2.764283196e0
1.020186542e0,-5.124947110e-1,-4.374135384e-1,-2.053198906e0,2.160927388e0
1.030157542e0,-4.929015684e-1,-3.629764366e-1,-1.740965191e0,1.845444024e0
1.040128542e0,-3.462764964e-1,-5.598708987e-2,-1.489626719e0,1.530369148e0
1.050099542e0,-1.196802253e-1,-2.091022789e-2,-9.635930729e-1,9.712220158e-1
1.060070542e0,-3.793381155e-3,-2.932381573e-1,-4.369998479e-1,5.262811736e-1
1.070041542e0,-1.827974099e-1,5.759776390e-1,2.037205017e-1,6.377046154e-1
1.080012542e0,-2.343160576e-1,7.377882224e-1,4.968940473e-1,9.198582337e-1
1.089983542e0,-2.406067845e-1,3.742063066e-1,3.101380724e-1,5.423168895e-1
1.099954542e0,-1.595594054e-1,5.497201324e-1,2.426360607e-2,5.729224645e-1
1.109925542e0,-1.667418328e-1,9.555461347e-1,-6.544192064e-1,1.170100744e0
1.119896542e0,-2.290787065e-1,1.148205751e0,-1.219093593e0,1.690278879e0
1.129867542e0,-3.628533527e-1,1.201983763e0,-1.187584702e0,1.728231739e0
1.139838542e0,-7.893419534e-1,1.388123441e0,-3.058924091e-1,1.625889779e0
1.149809542e0,-9.252704215e-1,1.634809283e0,8.736149490e-1,2.071697329e0
1.159780542e0,-4.081198651e-1,1.780209656e0,1.703559968e0,2.497563775e0
1.169751542e0,6.918396324e-1,1.362359732e0,1.764057600e0,2.333787765e0
1.179722542e0,8.151509786e-1,1.360456463e0,1.977831804e0,2.535178801e0
1.189693542e0,1.885716523e0,2.511246099e0,9.613021338e-1,3.284263321e0
1.199664542e0,2.637146299e0,2.155869873e0,1.509314879e0,3.725633761e0
1.209635542e0,2.406864236e0,1.651256624e0,1.720992272e0,3.388430062e0
1.219606542e0,2.795810496e0,1.502447617e0,2.086857233e0,3.798536334e0
